date,ticker,NewsCount,NewsTone
2020-10-12,AAPL,628,0.0060712879480790873
2020-10-12,AMZN,805,0.013283553680329623
2020-10-13,AAPL,2190,0.01127586751004216
2020-10-13,AMZN,2138,0.019040265229385372
2020-10-14,AAPL,1252,0.011180348321315516
2020-10-14,AMZN,1204,0.021676161061503049
2020-10-15,AAPL,724,0.0086286012362851942
2020-10-15,AMZN,539,0.017497225495144732
2020-10-16,AAPL,242,0.0050620569574625881
2020-10-16,AMZN,189,0.02165369768593485
2020-10-17,AAPL,319,0.013446961725395678
2020-10-17,AMZN,251,0.00423405553098165
2020-10-18,AAPL,218,0.0011545155745796515
2020-10-18,AMZN,149,0.0084586619374637743
2020-10-19,AAPL,408,0.0038334016429645221
2020-10-19,AMZN,407,0.01844660261755306
2020-10-20,AAPL,465,0.0022007851608332771
2020-10-20,AMZN,314,0.0081854538114197826
2020-10-21,AAPL,471,0.0016282395240973715
2020-10-21,AMZN,402,0.01193872556296972
2020-10-22,AAPL,609,0.0094211531541516617
2020-10-22,AMZN,287,0.011599847036630239
2020-10-23,AAPL,314,0.00701834048678709
2020-10-23,AMZN,166,0.0021091501142126508
2020-10-24,AAPL,171,0.0015729936547650575
2020-10-24,AMZN,87,0.0040952765059088158
2020-10-25,AAPL,176,-0.0049600960441977485
2020-10-25,AMZN,138,0.0046070814165776576
2020-10-26,AAPL,407,0.0008859795745568993
2020-10-26,AMZN,572,0.013272938261965675
2020-10-27,AAPL,403,-0.00358620713734392
2020-10-27,AMZN,293,0.013253100057787282
2020-10-28,AAPL,654,0.0066787242564700887
2020-10-28,AMZN,560,0.0064080542067998176
2020-10-29,AAPL,378,0.0029257190413934583
2020-10-29,AMZN,274,0.0071544516496188293
2020-10-30,AAPL,396,0.0079622682060403564
2020-10-30,AMZN,225,0.010076735351738515
2020-10-31,AAPL,163,0.00094702482654601282
2020-10-31,AMZN,104,-0.0084311189250179872
2020-11-01,AAPL,158,0.00010773353190774278
2020-11-01,AMZN,113,0.00022782056090932015
2020-11-02,AAPL,363,-0.0012331188577800176
2020-11-02,AMZN,325,-0.0038138974290984067
2020-11-03,AAPL,389,0.0059927492140438212
2020-11-03,AMZN,174,0.012749122269493388
2020-11-04,AAPL,286,0.0045012865256570146
2020-11-04,AMZN,221,0.0097991423367499424
2020-11-05,AAPL,290,-0.0069601146229768011
2020-11-05,AMZN,269,0.0081285023482547489
2020-11-06,AAPL,110,-0.0087258729212149923
2020-11-06,AMZN,93,0.0083402552715694349
2020-11-07,AAPL,67,0.010803471994776522
2020-11-07,AMZN,33,0.0033969037834380243
2020-11-08,AAPL,97,0.0033311408782664797
2020-11-08,AMZN,54,0.0080853581852087814
2020-11-09,AAPL,453,-0.0096597897655497141
2020-11-09,AMZN,238,0.0074372691844405252
2020-11-10,AAPL,440,0.0053288964672104687
2020-11-10,AMZN,538,-0.0012666274485776477
2020-11-11,AAPL,572,0.010317198089497817
2020-11-11,AMZN,310,-0.00055285362770175826
2020-11-12,AAPL,242,0.011241896475015811
2020-11-12,AMZN,198,0.009558953638630116
2020-11-13,AAPL,72,0.00095033058329808766
2020-11-13,AMZN,55,-0.0060928063640931333
2020-11-14,AAPL,37,-0.015499424379199813
2020-11-14,AMZN,11,0.0015275649585199643
2020-11-15,AAPL,49,0.01044981255924826
2020-11-15,AMZN,31,0.0033392326436566177
2020-11-16,AAPL,312,0.0020167489062049254
2020-11-16,AMZN,203,0.0045024668293654532
2020-11-17,AAPL,381,-0.0034779568975011658
2020-11-17,AMZN,374,0.0061216959163251745
2020-11-18,AAPL,1513,0.00010480354208734201
2020-11-18,AMZN,920,0.00931917259822545
2020-11-19,AAPL,1481,0.0041453934880822793
2020-11-19,AMZN,823,0.0062947195670358226
2020-11-20,AAPL,1189,0.0011178271978848041
2020-11-20,AMZN,1170,0.012647946107812252
2020-11-21,AAPL,428,0.0069554907912889622
2020-11-21,AMZN,338,0.0038257105782929777
2020-11-22,AAPL,251,0.0039266732774176881
2020-11-22,AMZN,285,0.0054828310808335712
2020-11-23,AAPL,608,0.0084789271683911212
2020-11-23,AMZN,619,0.0090007404760355687
2020-11-24,AAPL,869,-0.0098932753852989021
2020-11-24,AMZN,796,0.013178472659010626
2020-11-25,AAPL,587,0.0036484746252036615
2020-11-25,AMZN,724,0.0027944901352249074
2020-11-26,AAPL,630,0.0041206443217908523
2020-11-26,AMZN,948,0.0001338386613206768
2020-11-27,AAPL,614,0.014367122370860141
2020-11-27,AMZN,1120,0.00867500039097783
2020-11-28,AAPL,495,0.0100084336850837
2020-11-28,AMZN,496,0.0093536922136121681
2020-11-29,AAPL,264,0.013146266628718484
2020-11-29,AMZN,444,0.00064009372586490442
2020-11-30,AAPL,1020,-0.0020303674775778179
2020-11-30,AMZN,752,0.0071637217697698525
2020-12-01,AAPL,872,0.0077787359758534277
2020-12-01,AMZN,1223,-0.0044683898582836912
2020-12-02,AAPL,897,0.0083568216068013665
2020-12-02,AMZN,884,0.00214113407297789
2020-12-03,AAPL,873,0.0069155442250207096
2020-12-03,AMZN,744,0.0053081712921387355
2020-12-04,AAPL,625,0.00572518158867845
2020-12-04,AMZN,677,0.0050864178992599653
2020-12-05,AAPL,384,0.0093418690178521044
2020-12-05,AMZN,326,0.0018017587388428314
2020-12-06,AAPL,377,0.012917003548254825
2020-12-06,AMZN,301,-0.0014260630708228081
2020-12-07,AAPL,636,0.0061048675685063808
2020-12-07,AMZN,426,0.0075698172113278592
2020-12-08,AAPL,1228,0.0044659986398836223
2020-12-08,AMZN,585,0.00093205924937569517
2020-12-09,AAPL,1051,0.0058358288740323885
2020-12-09,AMZN,651,-0.0017689667343271937
2020-12-10,AAPL,695,-0.0021262115875222767
2020-12-10,AMZN,1025,0.000545081792594625
2020-12-11,AAPL,772,8.763141474547775e-05
2020-12-11,AMZN,499,0.0064881641086937383
2020-12-12,AAPL,381,0.0066729311301422
2020-12-12,AMZN,200,0.0043767741179716472
2020-12-13,AAPL,224,-0.00091616877112279537
2020-12-13,AMZN,162,-0.001758170556308459
2020-12-14,AAPL,793,-0.0020387110174600424
2020-12-14,AMZN,595,0.0041926691533201556
2020-12-15,AAPL,1002,0.0018746335844040661
2020-12-15,AMZN,878,-0.0032495605617474149
2020-12-16,AAPL,884,-0.0023842695332649171
2020-12-16,AMZN,745,0.004372679204880478
2020-12-17,AAPL,907,-0.0087503819683626329
2020-12-17,AMZN,609,0.0072794708986588562
2020-12-18,AAPL,761,0.0020722750620544507
2020-12-18,AMZN,587,0.0062062387263342759
2020-12-19,AAPL,435,-0.0063033276064376458
2020-12-19,AMZN,263,0.012711774535160788
2020-12-20,AAPL,390,-0.0062836784767577271
2020-12-20,AMZN,200,-0.00049844481635479508
2020-12-21,AAPL,809,-0.005067837925761127
2020-12-21,AMZN,766,0.0040123276204990571
2020-12-22,AAPL,1151,-9.2375700604113307e-05
2020-12-22,AMZN,468,0.007798371915071497
2020-12-23,AAPL,1287,-0.0014930383251587375
2020-12-23,AMZN,537,0.0063735428427158314
2020-12-24,AAPL,490,-0.0023143513380452659
2020-12-24,AMZN,308,0.002422096944710754
2020-12-25,AAPL,269,-0.00083591484823186538
2020-12-25,AMZN,179,-0.003262913523043939
2020-12-26,AAPL,256,-0.0013695655617567857
2020-12-26,AMZN,170,-0.0059264533194126811
2020-12-27,AAPL,315,5.3545015207984763e-05
2020-12-27,AMZN,166,0.00042563301773355759
2020-12-28,AAPL,443,0.005404072655481376
2020-12-28,AMZN,293,0.0073968963250391848
2020-12-29,AAPL,485,8.05303484073777e-06
2020-12-29,AMZN,383,0.0048184564241464259
2020-12-30,AAPL,546,-0.0051634860052226766
2020-12-30,AMZN,379,0.0020782530108247313
2020-12-31,AAPL,457,-0.0021417735095709029
2020-12-31,AMZN,369,-0.00097084594654971179
2021-01-01,AAPL,187,-0.0023403759564702407
2021-01-01,AMZN,197,0.0024833755149159258
2021-01-02,AAPL,162,-0.00027300275022118764
2021-01-02,AMZN,181,0.00026623150385162629
2021-01-03,AAPL,163,-0.0017512846324711283
2021-01-03,AMZN,149,-0.0011287309558325757
2021-01-04,AAPL,518,0.0065374901737450582
2021-01-04,AMZN,456,0.0032149861333564743
2021-01-05,AAPL,623,0.00012589139283497859
2021-01-05,AMZN,763,0.0016637489385792192
2021-01-06,AAPL,701,0.0026317386594753261
2021-01-06,AMZN,676,0.00086672843605970786
2021-01-07,AAPL,503,0.00168024783396875
2021-01-07,AMZN,485,0.0034631212589510169
2021-01-08,AAPL,898,0.0012309376945186204
2021-01-08,AMZN,402,0.002051263648118455
2021-01-09,AAPL,473,-0.020219880099553902
2021-01-09,AMZN,211,-0.00021030359169178528
2021-01-10,AAPL,933,-0.027778567743554351
2021-01-10,AMZN,693,-0.029174078658030358
2021-01-11,AAPL,735,-0.0076252831168925356
2021-01-11,AMZN,1023,-0.017928473629893339
2021-01-12,AAPL,467,0.0032876282383552044
2021-01-12,AMZN,682,-0.017133285565031627
2021-01-13,AAPL,753,0.0019876693821479926
2021-01-13,AMZN,918,-0.017721452659573877
2021-01-14,AAPL,549,-0.00026222428819961757
2021-01-14,AMZN,842,-0.014011804688020305
2021-01-15,AAPL,775,0.0021537425090985105
2021-01-15,AMZN,1099,-0.010617195430036232
2021-01-16,AAPL,408,0.00047953983745313669
2021-01-16,AMZN,501,-0.011379981406005496
2021-01-17,AAPL,293,-0.0033200721588878043
2021-01-17,AMZN,277,-0.01434651475713029
2021-01-18,AAPL,701,-0.0054157685162946612
2021-01-18,AMZN,581,-0.0043418202317261224
2021-01-19,AAPL,589,-0.0005383543749838401
2021-01-19,AMZN,601,-1.7219026459288054e-05
2021-01-20,AAPL,404,0.00092175729070307158
2021-01-20,AMZN,656,-0.0042062365784639811
2021-01-21,AAPL,745,-0.00169691703671553
2021-01-21,AMZN,1220,0.0013955468885695262
2021-01-22,AAPL,647,0.0047327679559698377
2021-01-22,AMZN,1111,-0.015690142262227067
2021-01-23,AAPL,302,0.0001702856575538623
2021-01-23,AMZN,361,-0.010543897370728089
2021-01-24,AAPL,208,0.0017881020534814467
2021-01-24,AMZN,374,-0.010312314390706618
2021-01-25,AAPL,780,-0.0007186997721898862
2021-01-25,AMZN,553,-0.0048580288243048574
2021-01-26,AAPL,1108,0.00069716252681614787
2021-01-26,AMZN,659,-0.002664094837598008
2021-01-27,AAPL,1313,-0.0048412289939614109
2021-01-27,AMZN,794,-0.0018827203765072224
2021-01-28,AAPL,2086,-0.0009007380179654451
2021-01-28,AMZN,625,-0.0035488740852240136
2021-01-29,AAPL,886,-0.0037004126830613437
2021-01-29,AMZN,531,0.0020888738441832365
2021-01-30,AAPL,328,-0.00026468753338425527
2021-01-30,AMZN,380,-0.009964494908954534
2021-01-31,AAPL,266,-0.00420307305951078
2021-01-31,AMZN,298,0.0014956111129166567
2021-02-01,AAPL,844,-0.0028547966506951156
2021-02-01,AMZN,550,0.00816978806556418
2021-02-02,AAPL,767,0.0032576025720872609
2021-02-02,AMZN,1810,0.0073743754474169766
2021-02-03,AAPL,901,6.3736831064453624e-05
2021-02-03,AMZN,3571,0.00610087571254988
2021-02-04,AAPL,878,-0.0067105518003477771
2021-02-04,AMZN,1018,0.0036767229882785388
2021-02-05,AAPL,726,0.0026430041642668206
2021-02-05,AMZN,652,0.00095637542726459618
2021-02-06,AAPL,324,0.00076748135027348066
2021-02-06,AMZN,308,-0.0018020315119365972
2021-02-07,AAPL,268,-0.00094782269721845839
2021-02-07,AMZN,409,-0.010893288291644673
2021-02-08,AAPL,949,-0.0011255112059077566
2021-02-08,AMZN,730,0.0072606827810312033
2021-02-09,AAPL,727,-0.00074574007628058487
2021-02-09,AMZN,691,0.007406090363091155
2021-02-10,AAPL,782,-0.0011950622175542318
2021-02-10,AMZN,658,0.01051965734983314
2021-02-11,AAPL,569,0.00031764360874895082
2021-02-11,AMZN,616,-0.00086127630511837817
2021-02-12,AAPL,545,0.0013732073474034179
2021-02-12,AMZN,867,-0.0057811482504433829
2021-02-13,AAPL,344,-0.00044406921018817238
2021-02-13,AMZN,512,0.00158399558190888
2021-02-14,AAPL,287,-0.0013666033109090991
2021-02-14,AMZN,218,-0.00083357058812209514
2021-02-15,AAPL,699,-0.0026460386192785311
2021-02-15,AMZN,362,-0.00048713091010089689
2021-02-16,AAPL,600,0.0005456301019609801
2021-02-16,AMZN,547,0.00036750423236148075
2021-02-17,AAPL,925,-0.004648768778233307
2021-02-17,AMZN,1013,-0.015847863158551197
2021-02-18,AAPL,717,0.00081073589632403315
2021-02-18,AMZN,711,-0.00047523314187348739
2021-02-19,AAPL,759,0.0020032509750991085
2021-02-19,AMZN,548,0.0054279084893989775
2021-02-20,AAPL,425,-0.0038906887646387215
2021-02-20,AMZN,321,-0.0076476822829185786
2021-02-21,AAPL,314,-0.0051212504000372342
2021-02-21,AMZN,282,-0.0095699058234814168
2021-02-22,AAPL,699,-0.0029022118201587621
2021-02-22,AMZN,497,0.0048633722010319727
2021-02-23,AAPL,696,-0.00095880917987819364
2021-02-23,AMZN,604,-0.0016597426681135047
2021-02-24,AAPL,637,0.001328841448119841
2021-02-24,AMZN,508,-5.9384140572048386e-05
2021-02-25,AAPL,606,0.0065160252583230287
2021-02-25,AMZN,557,0.0024803887379556294
2021-02-26,AAPL,593,-0.00092770475783548556
2021-02-26,AMZN,515,0.0048682213698760177
2021-02-27,AAPL,256,-0.00022472362095423651
2021-02-27,AMZN,259,0.001894377274242149
2021-02-28,AAPL,233,0.0024770138185334907
2021-02-28,AMZN,340,0.0059689931921593125
2021-03-01,AAPL,556,0.0013951645760816708
2021-03-01,AMZN,764,0.0018941156974609493
2021-03-02,AAPL,685,-0.000927332148416444
2021-03-02,AMZN,816,-0.0073130992546292916
2021-03-03,AAPL,624,0.00044288034302048467
2021-03-03,AMZN,949,-0.0062471053929378526
2021-03-04,AAPL,913,-0.0035364822257550545
2021-03-04,AMZN,962,-0.00018856970265517122
2021-03-05,AAPL,589,-0.00074173660303312062
2021-03-05,AMZN,750,0.0039802280667729385
2021-03-06,AAPL,323,-0.0031207105312959157
2021-03-06,AMZN,327,-0.00038168434346420269
2021-03-07,AAPL,292,-0.001846184737477207
2021-03-07,AMZN,178,0.0036452012685255796
2021-03-08,AAPL,913,0.015731433104441053
2021-03-08,AMZN,479,0.010621234054863919
2021-03-09,AAPL,882,0.00072607554061609883
2021-03-09,AMZN,504,0.010104483361575522
2021-03-10,AAPL,879,0.0012832519723304492
2021-03-10,AMZN,597,0.013310049009463655
2021-03-11,AAPL,868,-0.00074027724249603932
2021-03-11,AMZN,534,-0.0012274004928355666
2021-03-12,AAPL,653,-0.00090020308447937155
2021-03-12,AMZN,764,-0.002472394900115615
2021-03-13,AAPL,362,0.0058717640497226416
2021-03-13,AMZN,367,-0.0034259179258715011
2021-03-14,AAPL,256,0.00388954883916485
2021-03-14,AMZN,246,-0.008326982657845582
2021-03-15,AAPL,472,0.0023541810987227057
2021-03-15,AMZN,426,0.002348032024644921
2021-03-16,AAPL,655,-0.00026831456633831258
2021-03-16,AMZN,502,0.0043993882698198754
2021-03-17,AAPL,773,-0.0027559110172922382
2021-03-17,AMZN,775,0.008828229091415677
2021-03-18,AAPL,758,0.0067376501424948072
2021-03-18,AMZN,706,-0.00059441747095792411
2021-03-19,AAPL,679,6.3233759960288719e-05
2021-03-19,AMZN,701,0.0022563851009478309
2021-03-20,AAPL,363,-0.0073108545312259056
2021-03-20,AMZN,301,0.0040570982931138469
2021-03-21,AAPL,328,-0.00982405534866891
2021-03-21,AMZN,191,-0.0025552552937272389
2021-03-22,AAPL,617,-0.0081056971907423423
2021-03-22,AMZN,800,-0.0028191735767985203
2021-03-23,AAPL,642,-0.0013079093431375389
2021-03-23,AMZN,707,0.004860991380916585
2021-03-24,AAPL,641,-0.005275743553259161
2021-03-24,AMZN,649,0.0071728635247770281
2021-03-25,AAPL,580,-0.0059353111165008415
2021-03-25,AMZN,782,0.0060575308454489428
2021-03-26,AAPL,533,0.00035070137276501788
2021-03-26,AMZN,839,0.00058715176648626178
2021-03-27,AAPL,254,-0.0016736802814098979
2021-03-27,AMZN,431,-0.004056064262299007
2021-03-28,AAPL,185,-0.0088531644992339339
2021-03-28,AMZN,348,-0.0066993805098360367
2021-03-29,AAPL,476,-0.004859101995045593
2021-03-29,AMZN,912,-0.0032565984668324333
2021-03-30,AAPL,895,-0.0017548775458826947
2021-03-30,AMZN,788,-0.00056359407773749325
2021-03-31,AAPL,901,0.0009142482565346209
2021-03-31,AMZN,762,0.0012130180298499306
2021-04-01,AAPL,657,0.00029757953621935187
2021-04-01,AMZN,584,-0.0026833085778872248
2021-04-02,AAPL,477,-0.001751564160146271
2021-04-02,AMZN,357,-0.00035665747332390738
2021-04-03,AAPL,237,-0.001905656452243104
2021-04-03,AMZN,495,-0.017551159397205356
2021-04-04,AAPL,183,0.0032924574939799623
2021-04-04,AMZN,457,-0.019179235291195723
2021-04-05,AAPL,449,-0.00124689349777906
2021-04-05,AMZN,547,-0.019282605360574682
2021-04-06,AAPL,605,0.0084995793036533283
2021-04-06,AMZN,728,-0.013267348810469889
2021-04-07,AAPL,686,0.00079566340341273188
2021-04-07,AMZN,713,-0.0046637582752781454
2021-04-08,AAPL,654,-0.0097559481506225357
2021-04-08,AMZN,733,-0.00077192975947473232
2021-04-09,AAPL,630,-0.0035012842677745034
2021-04-09,AMZN,1698,-0.012834101921611383
2021-04-10,AAPL,218,0.0014300201844481041
2021-04-10,AMZN,684,-0.013648867372474617
2021-04-11,AAPL,157,-0.0088880690857149371
2021-04-11,AMZN,230,-0.0087019885027383274
2021-04-12,AAPL,571,0.0010929592379624938
2021-04-12,AMZN,582,-0.0033665566295295528
2021-04-13,AAPL,834,0.0050807394824890825
2021-04-13,AMZN,538,0.0039378052202612215
2021-04-14,AAPL,658,0.0038348837596948369
2021-04-14,AMZN,766,-0.0027617775986970086
2021-04-15,AAPL,658,0.0068469013982233456
2021-04-15,AMZN,904,0.0044191038967923355
2021-04-16,AAPL,579,0.00877525216574823
2021-04-16,AMZN,881,-0.0036133978532016811
2021-04-17,AAPL,281,0.0072294111030452388
2021-04-17,AMZN,323,-0.001289816397983236
2021-04-18,AAPL,198,0.00041029899158657166
2021-04-18,AMZN,228,0.0020113104809398688
2021-04-19,AAPL,656,0.0010776903695822061
2021-04-19,AMZN,637,-0.00046168950379646905
2021-04-20,AAPL,2104,0.010521080076990893
2021-04-20,AMZN,602,0.00881887730363152
2021-04-21,AAPL,1755,0.0067838106975680185
2021-04-21,AMZN,761,0.0062872892847767627
2021-04-22,AAPL,982,0.00046638961611484956
2021-04-22,AMZN,612,0.003743192716230618
2021-04-23,AAPL,755,-0.0070347827109906924
2021-04-23,AMZN,471,0.0054959152005816915
2021-04-24,AAPL,335,0.0048222328126626083
2021-04-24,AMZN,253,-0.0010846337525187235
2021-04-25,AAPL,343,-0.0057413810031900691
2021-04-25,AMZN,148,0.0017318413561323498
2021-04-26,AAPL,1638,0.0025672323097500347
2021-04-26,AMZN,458,-0.0015233073007982951
2021-04-27,AAPL,1417,-0.0039570167965185549
2021-04-27,AMZN,559,0.0040574415528642476
2021-04-28,AAPL,1124,-0.00098343784564968329
2021-04-28,AMZN,592,-0.0015643196293890862
2021-04-29,AAPL,1211,0.0052358724179248075
2021-04-29,AMZN,947,0.0032434210870265845
2021-04-30,AAPL,1526,-0.022029459508095289
2021-04-30,AMZN,986,0.00440110919362916
2021-05-01,AAPL,383,-0.0068707766861377823
2021-05-01,AMZN,234,-0.0027383000485365458
2021-05-02,AAPL,545,-0.017603073783485881
2021-05-02,AMZN,223,-0.00020328279242983616
2021-05-03,AAPL,1534,-0.016483433986800921
2021-05-03,AMZN,525,-0.0039349900926652793
2021-05-04,AAPL,1012,-0.0053959423619349047
2021-05-04,AMZN,533,-0.0025347881397312193
2021-05-05,AAPL,647,-0.0030666781848157545
2021-05-05,AMZN,586,0.00075839066232320047
2021-05-06,AAPL,658,-0.0013629143599671492
2021-05-06,AMZN,699,0.003454834650323584
2021-05-07,AAPL,712,-0.0043972597841180619
2021-05-07,AMZN,694,-0.0024320207138471706
2021-05-08,AAPL,259,-0.00468226606400299
2021-05-08,AMZN,421,-0.0064301491159353867
2021-05-09,AAPL,314,0.013883545656979794
2021-05-09,AMZN,215,0.0027228050893284912
2021-05-10,AAPL,875,0.0036173369243419863
2021-05-10,AMZN,976,-0.019229740736126929
2021-05-11,AAPL,957,-0.0068606059416122028
2021-05-11,AMZN,744,-0.018457216103930248
2021-05-12,AAPL,669,-0.0088189649030379815
2021-05-12,AMZN,1326,-0.0088228615161452285
2021-05-13,AAPL,592,-0.0065733622315488115
2021-05-13,AMZN,903,0.0025423538570584878
2021-05-14,AAPL,544,-0.003441616498757578
2021-05-14,AMZN,816,0.0061995026635997541
2021-05-15,AAPL,395,-0.012566429245645494
2021-05-15,AMZN,305,0.00075635862594575654
2021-05-16,AAPL,250,-0.002194014068009037
2021-05-16,AMZN,244,-0.0054083030318292777
2021-05-17,AAPL,748,0.0071159317649759149
2021-05-17,AMZN,545,0.0050930032983959855
2021-05-18,AAPL,888,0.0065053117868741949
2021-05-18,AMZN,1140,-0.0047284238955054379
2021-05-19,AAPL,702,0.0034374244059454328
2021-05-19,AMZN,771,-0.0092357634742967834
2021-05-20,AAPL,757,0.00179535244711814
2021-05-20,AMZN,530,-0.002827419560320166
2021-05-21,AAPL,1083,-0.00200235960527242
2021-05-21,AMZN,815,-0.002969554509208249
2021-05-22,AAPL,526,-0.0039714903156327069
2021-05-22,AMZN,239,0.0021590175910468691
2021-05-23,AAPL,234,0.00092255717591048026
2021-05-23,AMZN,252,-0.0062999939191845473
2021-05-24,AAPL,546,0.00025263526614940896
2021-05-24,AMZN,414,0.0077921980485479289
2021-05-25,AAPL,677,0.0010131671969519521
2021-05-25,AMZN,751,-0.0048153597728416795
2021-05-26,AAPL,570,0.0035183245505873055
2021-05-26,AMZN,2366,0.010406346718878426
2021-05-27,AAPL,518,0.0028334006270705281
2021-05-27,AMZN,1285,0.0011824740408504046
2021-05-28,AAPL,510,0.0018790553406083082
2021-05-28,AMZN,634,0.0024626514871790742
2021-05-29,AAPL,299,0.0021376319129664265
2021-05-29,AMZN,309,-0.0020610011978597466
2021-05-30,AAPL,203,-0.003228298010313357
2021-05-30,AMZN,249,0.01171085320099793
2021-05-31,AAPL,385,-0.00218542483207461
2021-05-31,AMZN,358,-0.000442562936938334
2021-06-01,AAPL,568,0.0045954590381072679
2021-06-01,AMZN,598,-0.0017215152270164073
2021-06-02,AAPL,621,0.0044453088832022243
2021-06-02,AMZN,1973,0.0020942073770168911
2021-06-03,AAPL,627,0.0035954906167877357
2021-06-03,AMZN,765,0.0064058543047548931
2021-06-04,AAPL,800,-0.0050541956451710139
2021-06-04,AMZN,570,0.0044616780818893757
2021-06-05,AAPL,420,-0.0018735083826278891
2021-06-05,AMZN,315,-0.0078565350934154121
2021-06-06,AAPL,268,0.0028580079820837304
2021-06-06,AMZN,256,-0.013257511849827579
2021-06-07,AAPL,1597,0.0073343657790626493
2021-06-07,AMZN,1092,0.00199505957707244
2021-06-08,AAPL,1823,0.0065637237548371447
2021-06-08,AMZN,1224,-0.013876819227732642
2021-06-09,AAPL,827,0.00051572952438430576
2021-06-09,AMZN,742,0.0072018798399323
2021-06-10,AAPL,679,-0.003609186831709907
2021-06-10,AMZN,960,-0.0018988175821774624
2021-06-11,AAPL,937,-0.00047563862853060529
2021-06-11,AMZN,846,-0.0032979785927833645
2021-06-12,AAPL,495,-0.0080672288833668736
2021-06-12,AMZN,286,0.00020702029291897234
2021-06-13,AAPL,420,-0.015447055497840981
2021-06-13,AMZN,300,-0.018401822701793257
2021-06-14,AAPL,655,0.00035603810457567335
2021-06-14,AMZN,490,0.0050988445948658648
2021-06-15,AAPL,980,-0.00037637277594383326
2021-06-15,AMZN,641,0.0053230501424572719
2021-06-16,AAPL,671,0.00075282080966595686
2021-06-16,AMZN,743,0.0049227278598974649
2021-06-17,AAPL,1219,-0.029058482710743173
2021-06-17,AMZN,683,0.0056563542049821178
2021-06-18,AAPL,626,-0.0073050746807799653
2021-06-18,AMZN,676,0.0090259562100136886
2021-06-19,AAPL,706,-0.033579851930236521
2021-06-19,AMZN,404,-0.000410148495053954
2021-06-20,AAPL,285,-0.0077926399843709707
2021-06-20,AMZN,462,0.01458838501675447
2021-06-21,AAPL,1008,-0.01327206083228895
2021-06-21,AMZN,2349,0.015614846945793157
2021-06-22,AAPL,695,0.0014248114749268429
2021-06-22,AMZN,1779,0.012045113223911556
2021-06-23,AAPL,1521,-0.019708148659946457
2021-06-23,AMZN,983,0.0013479705220822073
2021-06-24,AAPL,1270,-0.0097135277309453871
2021-06-24,AMZN,727,3.6314842990529546e-05
2021-06-25,AAPL,592,-0.0028400429562967619
2021-06-25,AMZN,908,-0.016728526866466302
2021-06-26,AAPL,247,-0.00850481283431885
2021-06-26,AMZN,228,-0.0058435047064214034
2021-06-27,AAPL,275,-0.01257070943477588
2021-06-27,AMZN,251,-0.0060836692117641382
2021-06-28,AAPL,823,-0.011542710531826416
2021-06-28,AMZN,489,0.0071137213549703673
2021-06-29,AAPL,648,-0.0051665165471496306
2021-06-29,AMZN,816,-0.0033775046243535722
2021-06-30,AAPL,637,0.0042666443674456512
2021-06-30,AMZN,606,-0.0028517525323479205
2021-07-01,AAPL,548,0.0044965413754258837
2021-07-01,AMZN,670,-0.0046792869968120768
2021-07-02,AAPL,543,0.002476202645862242
2021-07-02,AMZN,605,-0.0068963862080487076
2021-07-03,AAPL,217,-0.0030643518661292351
2021-07-03,AMZN,310,-0.0036414153799704278
2021-07-04,AAPL,236,-0.018895720320711552
2021-07-04,AMZN,479,-0.0033097648087703933
2021-07-05,AAPL,370,-0.0017625371274771883
2021-07-05,AMZN,1135,0.0023966507638248408
2021-07-06,AAPL,465,-0.00061518678400867665
2021-07-06,AMZN,939,-0.00021812726552931106
2021-07-07,AAPL,439,0.0020448328176988538
2021-07-07,AMZN,739,0.0037955624612440154
2021-07-08,AAPL,492,0.0044883270572372977
2021-07-08,AMZN,525,0.00094458993388997774
2021-07-09,AAPL,516,0.0013621599102077195
2021-07-09,AMZN,536,8.0408194805043631e-05
2021-07-10,AAPL,298,-0.0062195428196742163
2021-07-10,AMZN,230,-0.0023503848273328772
2021-07-11,AAPL,212,0.0057425420638254837
2021-07-11,AMZN,164,0.0051444508421389463
2021-07-12,AAPL,700,-0.017936050276744973
2021-07-12,AMZN,470,0.0021897096660343854
2021-07-13,AAPL,549,0.0012126567984049555
2021-07-13,AMZN,451,0.0033431138636296097
2021-07-14,AAPL,858,0.0028782920062485409
2021-07-14,AMZN,668,-0.0019820060635314168
2021-07-15,AAPL,574,0.0028753816693002777
2021-07-15,AMZN,968,-0.011831102575316652
2021-07-16,AAPL,773,0.003143867086560035
2021-07-16,AMZN,575,-0.0069973379564081863
2021-07-17,AAPL,305,-0.0080062613967666254
2021-07-17,AMZN,334,-0.015059363436455177
2021-07-18,AAPL,269,0.0040972820324589624
2021-07-18,AMZN,178,-0.0022753668100986444
2021-07-19,AAPL,472,-0.00072565310815266276
2021-07-19,AMZN,477,-0.0040445952637786784
2021-07-20,AAPL,808,-0.00098371829296019816
2021-07-20,AMZN,1065,0.007037988774636455
2021-07-21,AAPL,816,-0.027266566032993232
2021-07-21,AMZN,868,0.007507069967015916
2021-07-22,AAPL,548,-0.0030768627663813751
2021-07-22,AMZN,788,-0.00175207554838671
2021-07-23,AAPL,517,0.00413876188232757
2021-07-23,AMZN,657,-0.0015849739733818865
2021-07-24,AAPL,237,0.00022363586969356095
2021-07-24,AMZN,295,-0.00027018869836789149
2021-07-25,AAPL,185,0.003745950848479741
2021-07-25,AMZN,216,0.0092115150486535239
2021-07-26,AAPL,614,0.002552732523298479
